x,y,class
-1.596774193548387,0.7651515151515156,0
-1.4838709677419355,0.7435064935064939,0
-1.2903225806451613,0.6569264069264074,0
-1.4032258064516128,0.586580086580087,0
-1.6048387096774193,0.5703463203463206,0
-1.6209677419354838,0.6569264069264074,0
-1.411290322580645,0.705627705627706,0
-1.2580645161290323,0.7380952380952386,0
-1.4193548387096773,0.7922077922077926,0
-1.6129032258064515,0.6623376623376627,0
-1.3870967741935483,0.5432900432900436,0
-1.2016129032258063,0.6893939393939397,0
-1.4354838709677418,0.7759740259740262,0
-1.5887096774193548,0.4134199134199137,0
-1.2338709677419355,0.4404761904761909,0
-1.225806451612903,0.7597402597402603,0
-1.6370967741935483,0.6082251082251087,0
-1.4516129032258063,0.4404761904761909,0
-1.2661290322580645,0.5919913419913423,0
-1.0725806451612903,0.6244588744588748,0
-1.1451612903225805,0.42965367965368007,0
-1.6129032258064515,0.5541125541125544,0
-1.596774193548387,0.6893939393939397,0
-1.2096774193548385,0.5649350649350653,0
-1.1532258064516128,0.5919913419913423,0
-1.443548387096774,0.7922077922077926,0
-1.6048387096774193,0.4188311688311692,0
-1.4516129032258063,0.7597402597402603,0
-0.7258064516129032,0.7597402597402603,0
-1.2338709677419355,0.4350649350649354,0
-0.7983870967741935,0.47835497835497875,0
-0.693548387096774,0.6785714285714288,0
-0.9193548387096773,0.5054112554112558,0
-0.8709677419354838,0.6461038961038965,0
-0.467741935483871,0.4891774891774896,0
-0.7016129032258063,0.30519480519480546,0
-0.346774193548387,0.16991341991342024,0
-0.346774193548387,0.17532467532467555,0
-0.3548387096774195,-0.18181818181818166,0
-0.370967741935484,-0.1439393939393936,0
-0.7580645161290323,0.2673160173160176,0
-0.8387096774193548,0.37554112554112584,0
-0.6532258064516128,0.05086580086580117,0
-0.3629032258064515,-0.030303030303030054,0
-0.153225806451613,-0.008658008658008365,0
-0.282258064516129,0.310606060606061,0
-0.8225806451612903,0.6623376623376627,0
-0.57258064516129,0.4350649350649354,0
-0.09677419354838701,0.007575757575757791,0
-0.30645161290322553,-0.008658008658008365,0
-0.8225806451612903,0.3430735930735933,0
-1.0887096774193548,0.47835497835497875,0
-1.129032258064516,0.3863636363636367,0
-0.8870967741935483,0.25108225108225146,0
-0.7661290322580645,0.17532467532467555,0
-1.2016129032258063,0.3160173160173163,0
-1.25,0.32142857142857184,0
-1.282258064516129,0.2564935064935068,0
-1.0161290322580645,0.1103896103896107,0
-0.8387096774193548,0.05627705627705648,0
-0.6774193548387095,-0.008658008658008365,0
-0.435483870967742,-0.05194805194805174,0
-0.282258064516129,0.02380952380952417,0
-0.370967741935484,0.3430735930735933,0
-0.4274193548387095,0.4188311688311692,0
-0.6693548387096773,0.6082251082251087,0
-0.8306451612903225,0.7651515151515156,0
-1.032258064516129,0.8192640692640696,0
-1.2338709677419355,0.835497835497836,0
-1.161290322580645,0.6948051948051952,0
-0.7338709677419355,0.4134199134199137,0
-0.5161290322580645,0.22943722943722977,0
-0.435483870967742,0.08874458874458901,0
-0.5806451612903225,0.1645021645021647,0
-0.7580645161290323,0.32142857142857184,0
-0.7661290322580645,0.4621212121212124,0
-0.846774193548387,0.5757575757575761,0
-1.0887096774193548,0.6785714285714288,0
-1.0080645161290323,0.6839826839826844,0
-0.5161290322580645,0.42965367965368007,0
-0.3225806451612905,0.2943722943722946,0
-0.1693548387096775,0.09415584415584455,0
-0.12096774193548399,0.007575757575757791,0
